transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000087,2738,711,3.19,MXN,approved,2025-09-30 05:57:10+00:00,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,46.95.151.164,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),1,1250,True,1,travel,False,2025-10-02
TXN00000088,5695,292,30.65,USD,approved,2025-11-06 01:02:16+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,19.40.192.55,Opera/9.21.(X11; Linux i686; ar-OM) Presto/2.9.183 Version/10.00,1,2184,,1,entertainment,True,2025-11-07
TXN00000089,4648,119,27.43,CLP,declined,2025-12-03 12:37:33+00:00,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,173.210.84.194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/40.0.899.0 Safari/531.0",1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-10-26 13:51:58+00:00,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,110.195.111.123,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.34.2 (KHTML, like Gecko) Version/4.0 Safari/534.34.2",1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-11-04 22:32:41+00:00,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,210.208.152.133,API/1.0,1,1157,True,1,utilities,False,
TXN00000092,2745,767,133.01,MXN,approved,2025-10-03 15:59:25+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,134.2.184.165,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.7a6931.0 Mobile/32Q384 Safari/533.0",1,319,,1,services,False,2025-10-04
TXN00000093,6321,649,19.13,USD,approved,2025-10-18 15:45:12+00:00,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,195.26.85.231,API/1.0,1,2449,True,3,services,True,2025-10-20
TXN00000094,1301,36,23.26,USD,declined,2025-09-29 05:47:55+00:00,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,22.83.2.5,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6045-01-12 04:44:43 Firefox/3.6.2,3,425,True,1,services,True,
TXN00000095,9463,714,3.81,COP,approved,2025-10-07 21:15:38+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,174.235.224.149,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/51.0.889.0 Safari/535.2",1,2230,False,1,food_beverage,False,2025-10-09
TXN00000096,5243,321,12.27,CLP,approved,2025-11-07 08:01:14+00:00,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,19.199.174.46,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/15.0.850.0 Safari/531.1",1,1787,,1,travel,False,2025-11-08
TXN00000097,851,602,105.8,BRL,approved,2025-09-06 23:45:04+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,137.15.99.99,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.35.6 (KHTML, like Gecko) Version/4.0.1 Safari/531.35.6",1,2837,True,1,travel,False,2025-09-07
TXN00000098,948,360,46.41,CLP,approved,2025-11-22 15:02:56+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,25.160.10.32,Opera/8.27.(Windows NT 5.2; en-CA) Presto/2.9.185 Version/12.00,1,2123,False,3,utilities,False,2025-11-23
TXN00000099,6825,797,6.01,MXN,declined,2025-09-24 06:26:50+00:00,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,194.207.185.202,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.1),3,1896,True,1,retail,False,
TXN00000100,6220,173,76.86,COP,approved,2025-10-16 16:57:30+00:00,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,119.41.216.169,Mozilla/5.0 (Android 2.0; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,1,139,True,12,tech,False,2025-10-17
