transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000087,2738,711,3.19,MXN,approved,2025-09-30 05:35:40+00:00,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,94.222.131.177,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.19.4 (KHTML, like Gecko) Version/4.1 Safari/534.19.4",1,1250,True,1,travel,False,2025-10-02
TXN00000088,5695,292,30.65,USD,approved,2025-11-06 00:40:46+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,57.214.109.86,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4986-08-19 07:03:43 Firefox/3.6.12,1,2184,,1,entertainment,True,2025-11-07
TXN00000089,4648,119,27.43,CLP,declined,2025-12-03 12:16:03+00:00,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,12.45.210.108,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:5.0; wa-BE) AppleWebKit/534.28.1 (KHTML, like Gecko) Version/5.0.1 Safari/534.28.1",1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-10-26 13:30:28+00:00,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,182.17.189.63,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-11-04 22:11:11+00:00,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,19.215.159.181,API/1.0,1,1157,True,1,utilities,False,
TXN00000092,2745,767,133.01,MXN,approved,2025-10-03 15:37:55+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,212.150.150.49,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; lt-LT) AppleWebKit/535.1.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.1.3",1,319,,1,services,False,2025-10-04
TXN00000093,6321,649,19.13,USD,approved,2025-10-18 15:23:42+00:00,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,67.239.80.94,API/1.0,1,2449,True,3,services,True,2025-10-20
TXN00000094,1301,36,23.26,USD,declined,2025-09-29 05:26:25+00:00,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,162.173.113.222,Opera/9.90.(Windows 95; si-LK) Presto/2.9.180 Version/12.00,3,425,True,1,services,True,
TXN00000095,9463,714,3.81,COP,approved,2025-10-07 20:54:08+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,81.118.109.159,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/4.0),1,2230,False,1,food_beverage,False,2025-10-09
TXN00000096,5243,321,12.27,CLP,approved,2025-11-07 07:39:44+00:00,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,67.97.95.168,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1),1,1787,,1,travel,False,2025-11-08
TXN00000097,851,602,105.8,BRL,approved,2025-09-06 23:23:34+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,95.177.251.161,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.0),1,2837,True,1,travel,False,2025-09-07
TXN00000098,948,360,46.41,CLP,approved,2025-11-22 14:41:26+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,11.59.148.247,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ss-ZA) AppleWebKit/532.50.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.50.1",1,2123,False,3,utilities,False,2025-11-23
TXN00000099,6825,797,6.01,MXN,declined,2025-09-24 06:05:20+00:00,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,104.24.117.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.814.0 Safari/536.0",3,1896,True,1,retail,False,
TXN00000100,6220,173,76.86,COP,approved,2025-10-16 16:36:00+00:00,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,157.171.162.130,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.0),1,139,True,12,tech,False,2025-10-17
