transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000088,5695,292,30.65,USD,approved,2025-11-06 00:41:46+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,200.241.188.83,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:5.0; ast-ES) AppleWebKit/533.15.6 (KHTML, like Gecko) Version/5.0.2 Safari/533.15.6",1,2184,,1,entertainment,True,2025-11-07
TXN00000089,4648,119,27.43,CLP,declined,2025-12-03 12:17:03+00:00,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,18.244.140.138,Opera/8.43.(Windows CE; sw-TZ) Presto/2.9.171 Version/11.00,1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-10-26 13:31:28+00:00,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,159.91.29.239,Opera/8.18.(X11; Linux i686; sk-SK) Presto/2.9.171 Version/10.00,1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-11-04 22:12:11+00:00,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,125.231.198.211,API/1.0,1,1157,True,1,utilities,False,
TXN00000092,2745,767,133.01,MXN,approved,2025-10-03 15:38:55+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,88.71.47.48,"Mozilla/5.0 (Linux; Android 4.4) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/23.0.812.0 Safari/536.0",1,319,,1,services,False,2025-10-04
TXN00000093,6321,649,19.13,USD,approved,2025-10-18 15:24:42+00:00,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,179.94.32.237,API/1.0,1,2449,True,3,services,True,2025-10-20
TXN00000094,1301,36,23.26,USD,declined,2025-09-29 05:27:25+00:00,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,212.40.164.0,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/48.0.870.0 Safari/534.2",3,425,True,1,services,True,
TXN00000095,9463,714,3.81,COP,approved,2025-10-07 20:55:08+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,162.1.235.13,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.3c7560.0 Mobile/63X865 Safari/531.0",1,2230,False,1,food_beverage,False,2025-10-09
TXN00000096,5243,321,12.27,CLP,approved,2025-11-07 07:40:44+00:00,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,208.112.176.186,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/55.0.813.0 Mobile/18W898 Safari/533.2",1,1787,,1,travel,False,2025-11-08
TXN00000097,851,602,105.8,BRL,approved,2025-09-06 23:24:34+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,52.91.113.186,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/33.0.844.0 Safari/534.1",1,2837,True,1,travel,False,2025-09-07
TXN00000098,948,360,46.41,CLP,approved,2025-11-22 14:42:26+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,149.179.75.132,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/4.1),1,2123,False,3,utilities,False,2025-11-23
TXN00000099,6825,797,6.01,MXN,declined,2025-09-24 06:06:20+00:00,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,83.15.216.255,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/5.1),3,1896,True,1,retail,False,
TXN00000100,6220,173,76.86,COP,approved,2025-10-16 16:37:00+00:00,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,38.53.232.22,"Mozilla/5.0 (Windows CE) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/60.0.848.0 Safari/534.0",1,139,True,12,tech,False,2025-10-17
