transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000088,5695,292,30.65,USD,approved,2025-11-06 01:04:16+00:00,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,46.39.108.106,Mozilla/5.0 (Windows NT 4.0; fi-FI; rv:1.9.1.20) Gecko/2345-12-09 18:35:58 Firefox/10.0,1,2184,,1,entertainment,True,2025-11-07
TXN00000089,4648,119,27.43,CLP,declined,2025-12-03 12:39:33+00:00,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,11.166.89.212,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/22.0.838.0 Safari/531.1",1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-10-26 13:53:58+00:00,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,205.191.205.204,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/63.0.801.0 Safari/533.1",1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-11-04 22:34:41+00:00,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,219.185.194.5,API/1.0,1,1157,True,1,utilities,False,
TXN00000092,2745,767,133.01,MXN,approved,2025-10-03 16:01:25+00:00,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,4.157.154.178,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/60.0.892.0 Mobile/99Q863 Safari/535.1",1,319,,1,services,False,2025-10-04
TXN00000093,6321,649,19.13,USD,approved,2025-10-18 15:47:12+00:00,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,150.255.51.243,API/1.0,1,2449,True,3,services,True,2025-10-20
TXN00000094,1301,36,23.26,USD,declined,2025-09-29 05:49:55+00:00,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,42.243.193.41,Opera/9.60.(X11; Linux i686; nan-TW) Presto/2.9.188 Version/10.00,3,425,True,1,services,True,
TXN00000095,9463,714,3.81,COP,approved,2025-10-07 21:17:38+00:00,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,223.127.23.201,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/12.8k5738.0 Mobile/21P863 Safari/531.0",1,2230,False,1,food_beverage,False,2025-10-09
TXN00000096,5243,321,12.27,CLP,approved,2025-11-07 08:03:14+00:00,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,36.150.175.183,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/15.6j8997.0 Mobile/00H770 Safari/531.1",1,1787,,1,travel,False,2025-11-08
TXN00000097,851,602,105.8,BRL,approved,2025-09-06 23:47:04+00:00,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,64.90.167.53,Opera/9.46.(X11; Linux i686; doi-IN) Presto/2.9.173 Version/10.00,1,2837,True,1,travel,False,2025-09-07
TXN00000098,948,360,46.41,CLP,approved,2025-11-22 15:04:56+00:00,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,113.191.239.19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:3.0; xh-ZA) AppleWebKit/535.28.6 (KHTML, like Gecko) Version/5.1 Safari/535.28.6",1,2123,False,3,utilities,False,2025-11-23
TXN00000099,6825,797,6.01,MXN,declined,2025-09-24 06:28:50+00:00,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,38.208.163.85,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/33.0.813.0 Safari/534.2",3,1896,True,1,retail,False,
TXN00000100,6220,173,76.86,COP,approved,2025-10-16 16:59:30+00:00,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,126.124.56.102,Mozilla/5.0 (Windows NT 5.0; the-NP; rv:1.9.0.20) Gecko/5325-11-07 14:52:09 Firefox/9.0,1,139,True,12,tech,False,2025-10-17
